review,sentiment
merhaba bugun buyuk heycanla fragmanının mükkemmeliğine kanarak cingöz recai gittim tabi büyük hayal kırıklığı çıktım filmin sonunda nedir dalga geçiliyor bizle gülerek çıktım filmdir kenan imirzalıoğlunun haluk bılgınerın saçma sapan senaryoda aldıkları üzüldüm senaryo berbat bitti bişey anlaamadım serinin filmi değilde filmiymiş bişey olmuş sürekli istanbuldalar mııı yurtt dışındalar mııı anlamadım istanbulu gösteriyolar yurt dışını sanırım ışınlanarak gidip geliyolar algı yarattı bende konudan konuya atlanmış olmamış gerçekten hayatımda gitiğim kötü filmler arasına ediyorum suana hayatımda izlediğim kötü film dedim hele sonu şuan gülüyorum hele meryem üzerli susuyorum sanırım senaryo yonetmen,Very Bad
berbat harcanan zamana yazık türk sinema tarihinin kötü filmi olmaya aday senaryo açıkça izleyicinin zekasına küfür,Very Bad
film bitince yanımda oturan arkadaşımla yüzyüze bakıp birbirimize sorduğumuz soru izledik filmde verilen mesaj filmi yapmaya çalışan yönetmen yada senarist film hırsızlık hikayesi seyircinin saatini çalabiliriz mesaj verilmiş dolandırılmış hissettim kenanın boyu posu avel komiser anlamsız ölen kişi sonlara doku gizemli yaradığını anlayamadım yapmayın filmin akıl oyunları yapıcam kopuk ötesi senaryo fiyasko,Very Bad
boyle rezillik olamaz sinemada insanlar uyudu yada yarisinda cikti turk sinema tarihinin berbat rezil film yaziklar,Very Bad
rezalet film senaryo berbat oyunculuklar kötü absürd olaylar dizisi haluk bilgiler yakışmayan film boşuna para vermeyin internet düşünce izlemeyin boşa giden saat,Very Bad
film kötü senaryo kere sinemada yapılmış hikayenin yeni versiyonu devamlı düze giden filmin ismi bence hırsızın maceraları bence çocuklara kötü örnek olacak film hırsızı tanıtma çabaları gülünç gerçekten batı çizgileri taşıyan vasat film içindeki oyunculara yazık olmuş film yararlı senaryo yapardı,Very Bad
beyenenler beğenmiş tesadüf oyunculara kötü demiyoruz hakkımızda film gerçekten kötüydü meryem uzerliyi resmen çirkinleştirmişler zevkler tartışılmaz haftada kere sinemaya giden beğenemedeim maalesef keşke filmler yapabilsek dünya çapında konuşulsak bizde memnuniyet duyarız,Very Bad
kötü film olmus oyunculuklar kötü özelikle meryem uzerli bozuk aksaniyla berbat ötesi oyunculuk yapmasi ilginc dogrusu filme dönecek olursak gercekten kötü film,Very Bad
berbat zaman kaybı filmlerimiz uzuluyorum haluk bilginer projeye katılmış anlamış değilim,Very Bad
hayatımda izlediğim kötü polisiye filmdi karakter kenan üzerine oturmamış diyaloglar kötü senarist yönetmene helal demek istiyorum oyuncuyu araya getirip berbat filmi çıkarabilmişler hayran kaldım doğrusu kelimeyle özetleyeyim filmi zaman kaybı,Very Bad
kopuk anlamsız saçma senaryosu filme gittim görsel sunum oyunculuklar filmin izlenmesini sağlayamadı para vakit kaybı film oyuncular olumsuz referans olmuş,Very Bad
vasat desem film iyimser yorum yapmış olurum kadro berbat filmi çekmeyi başarmışlar anlayamadım yazık yazık,Very Bad
filmi izledikten aklıma nedense türk eğitim sıstemi geldi eğitime ayrılan bütçe yılda inanılmaz arttı eğitim kadrosu üniversite mezunu yepyeni okullar yapıldı sonuç eğitimde dünya kötülerinden biriyiz filmdede durum aynen bütçe oyuncular reklam yönetmen sonuç fiyasko arkadaş hiçbiriniz senaryoyu okumadınızmı yaaaa kenan imirzalıoğlu yaptığın bütçesiz film uzun hikaye efsane olmuş olumsuzlukların umut aşılamış birde cingöz recaimi karın ağrısıysa anlatıyor film valla karakterin koyamadım kendimi olmamış kardeşim olmamış demekki sinema neymiş para gönül işiymiş karpuz kabuğundan gemiler bütçe ünlü oyuncu mükemmel film yapılmışmı sonuna evettt,Very Bad
film türü polisiye dram komedi bilim kurgu belli sadece güzeldi gizemli başladı filme karşı yargım yoktu umutlandım güzel film olacak sonrası kötü film kopuk yapmacık oyunculuklar kötüden trajikomik,Very Bad
çokmu canınız sıkıldı amaaan sinemaya gireyim öylesine perdeye bayım modundaysanız gidin türlü zaman kaybı alaksız kopuk senaro adam kadro helak edilmiş,Very Bad
kadroya film yakışmamış büyük umutlarla gittiğim filmden hüsranla döndüm senaryo hikaye herşey birbirinden kopuk film ilerledikçe heyecan başlar düşündüm sonuna izlediğime pişman oldum hayatımdan giden saate yanarım filmin sonu belli anda saçma yerde bitti oldugu belli ikincisi çekilecekmiş aman oyunculardan soğutcaksınız walla kenan imirzalığlu senaryoyu kabul edip oynadı anlamış değilim,Very Bad
prensip türk filmlerine genellikle yılda giderim fragmanına aldanarak dedim değişiklik yapayım filme gideyim inanın verdiğim paraya acıdım rezil berbat film olamaz sırf yorumu yazabilmek oldum,Very Bad
verdiğiniz paraya yazık olacak film kadro güzel film berbat sakın kadroya aldanıp gitmeyin,Very Bad
yönetmen bence film istiyordu bütöe yetmeyince hepsinden azar azar koyararak film yapmışlar komedi komik romantik alakası aksiyon polisler salak cidden anlamadım anladıysankz anlatabilir misiniz sonda petersburgda adamlarla konuşuyor hayalaet alaka labirent sahnesinde lazerler metre yüksekte,Very Bad
filmi bugün izledim sinemadan anlayan birisinin kesinlikle gitmemesi gereken film izlerken sinir krizleri geçirtiyor kurgu nede sizde merak uyandıracak senaryosu mantık hataları dolu izlediğim kötü filmlerden kurgu başkomiser mehmet rıza cingöz kovalamacası üzerine kurulsaydı olabilirdi becrememişler cingöz recai yerli sherlocktur filmde ufak gizem göremedim insanları filme çekmek ünlü oyuncuları oynatmışlar kanmayın,Very Bad
kısa yazıcam yorumlarını tamamı abartısız doğru berbat harcanan zamana emeğe yazık izlenmez,Very Bad
film arasi verilduginde arkadasima desim hadi baslasin artik film dusunun hüsrandi birsey yazamiyorum yazacak birsey filmde berbat otesi kenan evlenince gundemden dustu bilginerede yurt disin teklifler gelmemis olacak adim atayim telde konysayim gunu kurtarayim demis konusu basi sonu belli gitmeyin salak kondum resmen saatim parama yazık,Very Bad
kötü gerçekten uykum geldi yapacağımı bilemedim oyuncu kadrosu ismi sadece saçma senaryo babam senaryo yazar,Very Bad
berbat izlemeyin zaman kaybı zamanınıza yazıkberbat izlemeyin zaman kaybı zamanınıza yazıkberbat izlemeyin zaman kaybı zamanınıza yazık,Very Bad
beklenti nerelerde sonuç nerelerde görüp görebileceğiniz kötü onur ünlü filmi kaybolan saate yazık,Very Bad
hamburg sinema salonundan cingöz recai filminin dakikasında çıktık yapımcılar cingözlük yaparak usta oyuncularda verilen ücretlere tamah beraber seyircinin zekası dalga geçmişler bırakın para ödeyip sinema salonuna gitmeyi çıkınca saçma bulacağınız film kaybedeceğiniz paraya zamana yazık,Very Bad
kenan imirzalioğlu yakışmadı senaryo kabul ettin film hayal kırıklığı zaman kaybı yazık yazık,Very Bad
yarı bitsin çıksam yalvardım bişey bulamadım telefonu cıkardım oyun oynadım özenti olmaya çalışarak filmi resmen batırmışsınız hele kovalamaca sahnesi arabayla öldüm saçma film çekmişsiniz konuyu yarım yamalak anlatmışsınız müneccim deiliz nerden bilecez cingöz recai kimdir karakterleri resmen gömmüşsünüz yazık türk sinamsından soğhtuyorsunuz insanları,Very Bad
hayatımda izlediğim berbat film zamanımı harcadığıma üzülüyorum sadece iğrenç ötesi bişeydi film denmez,Very Bad
yapmacık saçma olucağını düşünmemiştim haluk bilginer dedim kenan dedim gittim tamami hüsran film,Very Bad
ezelden çıkıp gelen adamın gebşrk rolde oynaması ironik vasatı aşamamış spoiler,Very Bad
kenan imirzalıoğluna yazıklar kenan kötü film yapmaz mutlaka güzeldir ailecek gitti rezaletti seyirciyi salak koyanların allah belasını versin verdiğim paralar haram zıkkım,Very Bad
berbatti zamanim boşa gitti harcanan paraya emege yazik olmus usta oyuncular kendileri durumun vehametini farketmedi,Very Bad
çocuklarınızın dahada olmasını istiyorsunuz alın güzel örneği,Very Bad
akıcı film olabilir derece sıradan filmin belkemiği dövüş sahneleri amatörce sıradandı oscar aday anlamış değilim hakkında geniş kritik yazacağım,Very Bad
izlediğim aptalca filmlerden tanesiydi aham şaham orta yaşlı aptal kadın genç erkeği arkadaşı hemde kanka peşine takıp onlarla oynuyor yatıyor sonuçta birini sececeğim diyor erkekler kabul halükarda insanı rahatsız seneryo filmin sonunda kadının başına bela getirebilir filmi kurtarabilirlerdi kadının istediği erkeği seçmesine erkeğin üzülmesine yetmezmiş damadın sadici olmasını sağlayarak filmi kurtarmak şansılarini berbat biçimde kaybettiler,Very Bad
film aşırı kötü üstteki yorumların sahteymiş siteyi ciddiye almayın puanlarda sahte filme verilirdi kısa film uzatılmış sahne varki oyunculuk berbat makinesi film yapar verdiğim parayamı yanıyım giden zamanımamı türk filmine gitmem adamların amacı para basmak maliyet,Very Bad
kötü senaryo kötü diyaloglar shrek tirnagi olamaz,Very Bad
ağır işleyip sadece basit refleks olayını işleyen saatlik yapım kapakdan konudan dikey limit bekleyerek izlediğim bilmiyorum gerçekten kötü,Very Bad
ileri sararak bitirdim ızlemeyin bişey kaybetmezsiniz begenenlerin neyi beğendiğini anlamadım,Very Bad
sıradan konu amatör çekimler zamanımı geri istiyorum,Very Bad
hayatımda izlediğim sacma kotu korku yada gerilim filmi berbattı bosa harcadım vaktimi resmen,Very Bad
aminakoyim filmin konu korkuncluk prodüksiyon attı alaka kardeşimle girdim güldü aminakoyim paramı zamanımı geri istiyorum bide yapan yapımcının kolu götüme girsin haaa bide sonuda okuyup görende vurduruyodur ramazan ramazan küfür ergirdiniz,Very Bad
iğrenç film yere saat oturup zaman para kaybetçeğinize gidip cafede oturun zaman geçirmiş olursunuz saniye korkmadım sıkıcı sakın gitmeyin,Very Bad
izlemeye değmez zaman kaybı para gerilim konu konu anlamsız söyleyeyim ücretsiz izleme hakkım izlemem imkanı,Very Bad
zaman kaybı izlememe korkmadım küçük yaştaki çocukların amaçlarla sinemaya sunulması anlamıyla saçmalık korku filmi kızın mantıklıydı ikiside etmişti,Very Bad
film sonunda havada saçma bitti verdiğimiz bilst parasına yazık düşünmeye başladık filmin sonu yavaş ilerleyip hızlanıyor sinemaya gidilecek film evde çerezlik film,Very Bad
akıcı durağan senaryosu korku gerilim demişler bence ikiside izleyiciyi korkutacakken bölünüyor sahneler kısa kesilmiş beklentiyi kesinlikle karşılamıyor tavsiye etmem,Very Bad
berbat film izlemedim allah aşkına bekledim bekledim filmin sonu bitti nolacak nolacak derken olmadan film bitti arastirmalarima gore bide film ödül almış filme ödül verenlerin akli dengesi yerinde bence hadi filmi yazan yazmış çeken kafayla çekmiş hadi çektin baŕi sonunu bağla izlemenizi tavsiye etmem zaman kaybispoiler,Very Bad
film bildiğin district yıllarda saçma izlediğim film düğün dernek filmin dakikasında sonunu gördüyin paul walker anısını kirleten film,Very Bad
ortada emek harcanmış eleştiri filmde dümdüz adamın dümdüz hikayesinin dümdüz biçimde anlatıldığı dümdüz kayda alınmış dümdüz film babamın kanatları profesyoneldi aceleye gelmiş zebralı yerleri sevmedim,Very Bad
gereksiz yerlerde küfür komiklik fazla argo beğenmedim,Very Bad
çözümü sonu zihin açmak kapatan kalbi soğutan psikolojisi bozuk türk filmi kesimin gerçeğini yansıtmak isterken hayale bulanma ihtiyacı duyup sıradışı kurgularla dikkatleri dilenen gasp bugünü karıştırmış iyice karartılmış felaketin izinde motivasyondan yoksun kadın hakkı arayan töreyi kültürü anlattıkça doyamayan patriarşiyi kadını dövüyor seviyor belli toplumun vizyonuna ışık tutmayan oyuncu olmayanların oyuncu dayatıldığı film sanatçılar yetişti izlerken buhran geçirdim filmin özgüven patlaması denebilir tahammül ettim,Very Bad
izlediğim berbat filmdi diyebilirm puan almış anlamış değilim klasik amerikan hikayesi hayel kırıklığına ugradım,Very Bad
berbat ötesi film unutmak çabalıyorum fragmanı açıklayıcı değildi film farklıydı,Very Bad
bence filme vasat filmde insanı güldüremeye amaçlayan kısmen başaran yapısı anlatmak istediklerini komedi içine yedirmeye çalışmıştı filmde ikincide ciddileşip yapmaya açlışıyor açıkcası aşırı derecede sıktı ileri sarasım geldi filmi bence filmdekini geliştirmeye açlışsa başarılı olabilirmiş,Very Bad
girl with dragon tattoo girl played with fire girl kicked hornets nest filmi izledim soyleyebilecegim sudurben hata yaptim yapmayingidin kitabini alin okuyun filmleri izlemeyin yakinda hollywood versiyonu cikacak bekleyin azindan kaliteli oyunculuk izlersiniz berbat oyunculuk berbat senaryolastirma berbat otesi berbat film icin,Very Bad
izlemeye deymez kötü,Very Bad
yildiz verilmez ızlerken sinirlerim harab yarim yildiz çekim kalitesine film müziklerinin güzel olmasina,Very Bad
uzun zamandır seyrettiğim vasat filmdisenaryo kopuk anlamsızdı,Very Bad
film kopuk kopuktu film çekelim demişler film fantastik demişler uğraşı zorlama saçma sapan zaman kaybı tavsiye etmiyorum,Very Bad
izlerken sıkıldığım bitsin etdiğim kötü filim oluryorsa dalda ödül aldı filim david fincher kötü filimi rahat söyleyebilirim oyunculuklara gelicek olursak abartacak bişey gary oldman severim performansıyla oscar aday olacak,Very Bad
kötü oyuncularla yarticiliktan uzak gerçekten berbat film,Very Bad
beyaz perde ekibinin siyaset anlamıs değilim filme eleştiri puan aktarımı uzun zmandır dikkatimi cekiyor adına objektif yaklasım dedikleri yorumlarını sert türk düşmanlığına bağlamamak icin kendimi tutuyorum söylüyorum ayaksınız,Very Bad
senaryo uyduruk kurgu uyduruk anafikiri uyduruk karakterler çelişkili kötü film izlememiştim kendinizi altında yatan fikirleri arıyacağım zorlamayın sıradan meselesini almış ahlaksız arazi davası dağların kanunu,Very Bad
sürekli yazılı filmler getiriyorsunuz türkçe versiyonlu,Very Bad
allah aşkına bekleyenim ağlayan yumuşak teğmenler saçma sapan cast hande subaşı bakmayı bilmezken kilit rollerden birinde onca kişinin emeği harcanmış onca para hava kuvvaetlerinin imkanları yazık yahu olmamış olmamış,Very Bad
gerçekten kötü film gunla mukayese çeyrek yüzyıllık filme hakaret mesele savaş sahnesi olmaması doğru dürüst senaryo akıcılık jenerik akmaya başlayınca bittimi dedirtti kopuk kopuk radyo sinema öğrencilerinin film denemesi bişey olmuş fena,Very Bad
bütünlük senaryo maalesef evrensel devrelerinden duyduğu çeşitli anıları karaktere sığdrmak istemiş ortaya maalesef senaryo çıkmamış bence nefesteki senaryosu başarısızdı film senaryo üzerinde inşa edilmeyince harcanan onca para emeğe yazık olmuş bence cekilecek askerlik temalı filmler bence tecrübeli eğitimli senaristle çalışılması uygun filmler sadece kötü propaganda filmi çekilmiş,Very Bad
filmin türü gerilim yazılmış film türe girmiyor bence cidden gittim filme çıktığımda sinirliydim film cidden para tuzağı burdan geliyordur bilir eheh giderseniz pişman olursunuz sanatsal film yapılma çabalarına girilmiş halt filmden film bittiğinde şaka herhalde dedim desen film desen film gereksiz etrafıma baktım saçmalık diyordu izlemeyin kesinlikle derim,Very Bad
hayatımda izlediğim berbat film,Very Bad
filmin film cümleye başladığıma bakmayın demeliydim yarısında öngörüde bulunup salondan çıkan seyirciyi kötü filmi seyretme cesaretini gösteremedikleri korkaklıkla suçlayıp oynama cesareti gösteren adrien brodyi kutluyorum,Very Bad
berbat film senaryo etkili olsada yönetmen yazıkki uyarlayamamış bence vaktinizi filmle harcamayın,Very Bad
izlediğim kötü filmdi film sıkıcı bayık geçebilir kesinlikle tavsiye etmiyorum,Very Bad
yorum yapmaya değmez hafta filme giderim yıllarda vasat film gelmemişti çakma saat paranıza yazık,Very Bad
sıkıntıdan patladım gitmeyin film başladıgında kişi filmin yarısından kişi kaldı film sonunda sadece snlik flashback başka sahne,Very Bad
sakin izlemeyin sikici uyuduk izlerken yarida atraksiyon yokkk ikincide gerçi sonu bomb ayri bosverin izlemeyin saat çakmasi james francoyu seviyorum adrian brody burnu garip filmde burnu plana çikmis yazik adamcagiza ayri hadi öptüm canlarim,Very Bad
televizyonlarda izlediğimiz dizilerin nerdeyse tamamı filmden özenli çekiliyor yanına yaklaşmayın,Very Bad
zamanlarda gördüğüm berbat film sinematografisi rezalet oyunculuklar yerlerde kurgu facia müzikler berbat sakil ötesi hiçmi müzik anlayışı yada hiçmi scoring bilgisi yoktur yapanın sıradan dizi müziği sahneleri taşıyıcıdır dizi müziği olmuş giriş çıkışlarda büyük hayal kırıklığı,Very Bad
hayatımda izlediğim gülmediğim komedi film örneğini taşıyor kendileri kendime sordum film sektöründe neredeyiz fırın ekmek yememiz gerekiyor oyunculuk kalitesi düşük sadece para kazanmak adına çekilen basit sıkıcı sahneler zaman kaybından başka bişey sonrasını izleyemedim,Very Bad
filmde gülecek aradım bulamadım maalesef,Very Bad
bence filmle bitirmiş kesinlikle zaman kaybı bitmeden çıkmak zorunda kaldık salondan yazık,Very Bad
zamanlarda seyrettiğim kötü film ismi gittim filme sonuç hüsranşebnem hanım kurtaramamış filmi,Very Bad
batuhan piçi izlemeseydin zaman zorla filmi izlemen zorlamadı adamların yapabilirler,Very Bad
demirer demet akbağ çağrıda bulunmak istiyorum filmi çekmekle hata yapmışsınız lütfen ikinciyi çekmeyin şahsen filmi seyretmekle boşa geçen zamanımı verdiğim bilet ücretini sineye çekip sizleri eski projelerinizle hatırlamaya çalışacağım,Very Bad
öncelikle çektiğiniz filmin amına koyayım netflixte aksiyon dedi davası yazdı şiddet dedi açtım saat dakika boyunca sadece tavana baksam verimli vakit geçirirdim gidin prestige izleyin numara film,Very Bad
binlerce film izledim film zaman kaybıi alma karakteri itici karakter oyuncunun iticiliğimi anlıyamadım kolay kolay yorum yapmam film bende olumsuz negatif enerji oluşturdu filmler senaryosu yapım yönetmen iyidir beğenmezsiniz ressamlar mükemmel resim yapar anlıyan harika anlamıyan tuaf neresi sanat eseri bende filmin sadece zaman kaybı diyorum,Very Bad
destere kutsal damacana itmen saçma filmler yapılamaz demiştim büyük konuşmuşum saçması varmış skyline filmdir filmin yapımcısı yönetmeni oyuncuları neye amaca hizmet etmişler işkence tadında filmi çekmişler filmi izlemek ayırdığınız izlemyenler varsa ayıracağı zamana yazıktır günahtır birde baktım gözlerime inanamadım beyazperdede puan almış verdim efektlerin hatrına sizde filmi izlemeyen şanslılardansanız tavsiyem kesinlikle uzak durun fragmanını izleyin yeter,Very Bad
puan,Very Bad
hayatımda izledigim berbat filimlerin başında gelir yalandan yere film yapmışlar eger saatlik vaktiniz varsa camdan dışarı bakın sakın filmi izlemeyin film hakkında kötü eleştiri yapmam film gerçekten berbat ötesi sadece özel efekt başka hiçbirşey sonunu güzel bağlarlar sabrettim yalan film,Very Bad
dünyalar savaşı filmi bilimkurgu ortada bilim hele kurgusu bizler araya gelsek yaratıcı çıkarırız,Very Bad
başıda sonuda bilim kurgudan iğrenmek istiyorsanız seyretmenizi tavsiye ederim matrixi açarım 19898665 seyrederim derseniz doğrusunu yapmış olursunuz,Very Bad
mavi ışık özel efektler final ilginizi çekiyorsa gidin film yorum yapacağım aklıma gelmezdi filmi bilim kurgu kategorisine sokamadım kurgu amaç oyunculuk bilgisayar oyunu karesi tanıdık araklanmış biryerlerden yazmak boşverin yerli filmlerimiz nimet yanında,Very Bad
anlamsız gereksiz filmdi,Very Bad
genellikle filmlere yorum yapmayı sevmem farklı zevkleri vardır film berbat kimsenin izlememesi yorumu yapma kararı aldım öncelikle filmin senaryosu klişe gereksiz eminim yaratıcı ilkokul kompozisyonları vardır karakterler deseniz klişe ötesi olmuş filmde geçen doğru dürüst olay hele sahneler gereksiz duygusallıkla dolu kahkahalarla gülmekten kendimi alamadım hele uzay gemisine çekilenlerin öpüşme sahnesinde çıkıp gitmemek tuttum kendimi sürpriz sonu diyen arkadaşları anlayamadım neresi sürpriz sonun saçma sapan duygusallıkla dolu filmden seyircinin beklediği geldi district çakması bilimkurgu filmlerini seven insan film kötü illa beğendiğim kısım film emin olun dünya sinema tarihin noktası senaryo karakter anlamadığım filmi yaparken izlemediniz yapıyoruz ulan demediniz utanır insan saçmalığı göstermeye yahu,Very Bad
harcanan paraya zamana yazık dolarları çöpe atmışlar anca kötü olabilirdi film hayatımda sinemada izlediğim berbat filmdi filmi izledikten dünyalar savaşının değerini anladım,Very Bad
kötü filme gidemezsiniz,Very Bad
romanını okurken fazla beğenmemiştim filmi kötüydü kitabı aynı anda almıştım ikisini okumayı düşünmüyorum atarım çöpe,Very Bad
arkadaşlar sağolsun zorla götürdüler filmde komedi adına ergen esprisi dışında romantizm çirkin romantizm cemal süreya izlese şiir yazmayı bırakırdı derece kötü,Very Bad
dünya disindan gelen varliklarin mikrodalga firinla öldürülmesi uykumu getirdi,Very Bad
hayatımda izlediğim berbat filmdi yazık filmi izlerken geçirdiğim zamana,Very Bad
filmi izledim beğenmedim malesef olmamış vasat filmdi saat dakikaya yazık ikili diyaloglarla ikili esprilerle komiklikle götürürüz demişler heralde olmamış doğru dürüst senaryo kurgu oyunculuk mesaj yoktu tolga çevik komedi dükkanı projesini filme taşımak istemiş heralde sinema sanatı olmasa türk sinemasına önemli katkı girdiğini söyleyebilir miyiz,Very Bad
fragmanlarındaki müziklerindeki kalite kesinlikle filmin kendisinde film popcorn filmi ikinci perdeye sadece filmin sonunu merak ettiğim girdim sahne dışında komik sahne senaryo basit kalmış tolga çevik komedi dükkanını beyazperdeye taşımaya çalışmış başarmış işin komedisi kalmamış vasat film,Very Bad
paranıza yazık zamanınıza yazık bence rezalet gereksiz film olmuş,Very Bad
kişi kötü film izlemiştir film insanın kötü değerlendirdiği filmlerden elbet sadece kötü film değildi film filmi izlerken doğru tanım acıyarak izledim prodüksüyonu zengin kılmak para harcanmış çıkmamış filmden yazık harcadıkları emeklere izleyen onca insanın parası vaktine,Very Bad
hayatımda izlediğim sayılı saçmalıklar arasına girmeyi hayli zorlayan yapım tutturmaya çalıştığı repliği kullanarak insanın kafasına çakma niyetine bürünmüş aptal hollywood komedilerinden,Very Bad
tolga çevik ayıp etmiş film bitsin isyan edilir yaaa komedi dükkanı izlendi itelemiş valla,Very Bad
oyunculuk açısından filmde sıkıntı hakkını vermiş senaryo sıradan filmi izlerken salondan çıkıp gitmek istedim sinemaya saygımdan yerimde oturup filmin bitmesini bekledim umarım gelecekte işler yapılır,Very Bad
kötü film olamaz akillari sira pembe panter benzetmeye çalismislar peter sellers mezarinda dönüyordur,Very Bad
2012 tarıhınde profılo sınemasında ızledım oncelıkle salon kotu berbat koku tıreyerek ızledık gıbıydı salon coluk cocuk gıdenler ıcın durum bıdha gıtmem havası fıyatı cafı fazla salon hızmet berbat fılme turkcell kampanyası bılet alana bılet bedava ızledık ınanın ıyıkı kampanyadan faydalanmısız yazık olurdu bılet parası verdıgımıze bılet parasına bıle uzuldum cogu kımse yarısında cıktı belkı bolumde aradan yanı bıseyler vardır basında bunca gala sonrası fılmı oven sanatcı yazar bızde meshurdur bılırsınız hıcbırı galasında fılmın vasattı begenmedım demez harıka mutlaka ızleyın gulmekten agzımız yoruldu basarılı dıye dıye ballandırarak anlatıyolardıkı tahmın etmelı uyanmalıydık hata bızlerde tabıkı ozgur gercek fıkrını aman dost kotu demeyelım camıanın ınsanlarıyız yanlıs olmasın dusuncesınde unuttuk hatanın buyugu bızde fılm ınanın kotu bılet parası verdık ıyıkı kampanyasız gıtsem bılet alsam uzulurdum emek saygımız sonsuz komedı anlayısı sakarlıklar aptallıklar ınanılmaz kotu dıyaloglar fecı oyunculuklarzamanıma sınemaya gıderek harcadıgım enerjıye usuyerek ızledıgım berbat sınema salonuna fazla reklam seansında reklam manyagı olmama berbat gece gecırdıgımı belırtmek ıstıyorum,Very Bad
ıkinci yarisini seyretmeye tahammül edemedigim film tolga çevik istememis basarili olmus,Very Bad
kelimeyle berbat harcadigim paraya zamana aciyorum tolga çeviktir dedim güvendim arastirmadan daldim filme sonunu getirdim yayinlamadan filmi oturup izlemisler merak ediyorum izleyip filmi yayinlamalari inanilir degil hayir türk filmleri kötü basit oldugunu biliyodum zaman geçtikçe düzelir bekliyodum giderek saçma yapimlar çikmaya basladi yazik emege yazik türk sinemasina yazik,Very Bad
gerçekten tolga çevik yakışmadı salak konulduğumuzu hissettik attık kendimizi dışarı,Very Bad
paranıza zamanınıza yazık etmeyin berbat,Very Bad
filmi izlerken kendimi salak koyulmuş hissettim,Very Bad
tivibu ailecek izleyelim dedik çocuklarım yaşlarında olmalarına yarıya gelemeden kapattık komik esprilerle doluydu sinirlendim resmen yazıyordu,Very Bad
film yapılmış hadi yaptınız nicholas gage filmde oynamış saçmalık sinema adına film izledim direk çöpe attım,Very Bad
insanı sinemadan soğutan yapım olmuş filmin sonunda gerizekalıyım anlamadım film karmaşıktı soruyorsunuz kendinize kesinlikle karmaşıklığın sebebi değiliz filmi alengirli yaparız seyirci anlamaz yapımı gizemli bulur uğraşmışlar resmen filmin sonuna dayanabilenlere ödül vermek gerekir kesinlikle,Very Bad
kısa yorum yazayım kesinlikle vakit kaybı,Very Bad
mayısta vizyona giren film haziranda dvdye düşüyor ismi gişe memuru amagişede batmış film,Very Bad
sakın izleyeyim demeyin sanat filmi diyen gidip tarkovskinin filmlerini izlesin bırakın sanatı film emeğe saygı maygı duyulmaz yazıklar yapacaklarsa türk filmi yapmasınlar,Very Bad
psikolojimi bozdu izlemeyin kardeşim saçma sapan zamanınıza yazık geri verin zamanımı yazık insanlar izliyor film,Very Bad
hayatımda gördüğüm rezil filmlerden biriydi sanat zeki demirkubuzun filmlerini anlamazmış anlayacak birader boşuna geçen buçuk saatten başka geriye kalmadı,Very Bad
kelimeyle berbat bakırköy sinir hastaliklarından castt yapmişlar rollere büründürmüşler oyuncuları zaman kaybı kaliteden yoksun,Very Bad
hayatım boyunca izledigim berbar salakca film para etmez akla hizmet salak filmi yaptınız beyinliler,Very Bad
kötü film olmuş oyunculuklar yapmacık filmin nesinin sevildiğini anlayamadım kültür seviyesi düşük millet küfüre gülüyordu geldiğimi şaşırdım,Very Bad
türk tarihine adını altın harflerle kazımış vecihi hürkuş böylesi amatör film anılmamalıydı izlediğim kötü filmlerden biriydi saçma sapan sahne değişiklikleri tarihte sıralama yanlışlıkları gereksiz sahneleri uzun süren senaryolar aşırı eksik anlatım duyguyu seyirciye yansıtamaması izlerken isim kullanarak kaliteden yoksun sadece para yapılmış film düşündüm düşünmekteyim hilmicem gelirsek başrol gördüğümde soğumuştum kaliteli olacağını düşünmemiştim koskoca türk sineması hilmicem kaldı gidip izleyeyim dedim umut keşke gitmeseydim,Very Bad
kötü oyunculuk kötü kurgu ruhsuz film sıkıcı vecihi hürkuş iyisini hakediyordu bence milli mücadele etkin başarı göstermiş uçak tasarımı üretimi yapmış birini kötü kurgulayıp eksik anlatmak olmamış bölüm nebze iken ikinci bölümde iyice sıkıldık salonda sadece kişi yorumlara bakmadan filme gitmenin sonucunu yaşadık maalesef,Very Bad
beğenmediğim filmlerden oyunculuklar berbat efektler berbat replikler berbat kesinlikle tavsiye etmiyorum,Very Bad
arkadaşlar filme gitmek zaman kaybı filmde etkileyici sahne sinema evde izlenmez zaman kaybı konuşmalar sıkıcıydı filmden çıkmamak zorladım kendimi ikinci yarı bisey bekledim nafile fiyasko,Very Bad
sakin sinda godzillayi goruyorsunuz canawarlarin cinsel uzuvlarini komik sekilde rlarin opusmesi once cekilmis bilimkurgu filmleri basit gorsel show beklemeyin cunku sadece asker diyologlari filmi kurgu sıkıci yawas ilerliyo uzun sıkı aniden canavarlar begenmedim,Very Bad
gereksiz konu başrol oyuncusu evde boyutlu izledim saat sonrası ileri sardım orjinal film hakaret edilmiş,Very Bad
sinema gerçekçilik inandırıcılık kurgu konu bütünlüğü tarafsız bakış filmin neresinden tutsam elimde kaldı tavsiye etmem,Very Bad
kötüydü komedi filminde insanın uykusu gelirmi gelir sonuna izledim aceba sahnesinde gülermiyim sadece basit sıradan gereksiz muhabbet dışında komedi unsuru yoktu yıllarda izlediğim başarısız film,Very Bad
